0.04000
0.16000
0.24000
0.32000
0.40000
0.52000
0.60000
0.72000
0.76000
0.80000
0.84000
0.88000
0.88000
0.92000
0.88000
0.84000
0.84000
0.76000
0.76000
0.64000
0.52000
0.40000
0.32000
0.20000
0.04000
-0.12000
-0.20000
-0.36000
-0.52000
-0.68000
-0.80000
-0.92000
-1.04000
-1.12000
-1.20000
-1.24000
-1.28000
-1.28000
-1.32000
-1.28000
-1.24000
-1.20000
-1.12000
-1.00000
-0.88000
-0.76000
-0.64000
-0.40000
-0.24000
-0.12000
0.08000
0.28000
0.48000
0.68000
0.80000
0.96000
1.16000
1.24000
1.36000
1.48000
1.52000
1.60000
1.60000
1.60000
1.56000
1.52000
1.44000
1.32000
1.20000
1.04000
0.88000
0.72000
0.52000
0.28000
0.08000
-0.12000
-0.36000
-0.60000
-0.84000
-1.04000
-1.20000
-1.36000
-1.56000
-1.68000
-1.80000
-1.88000
-1.92000
-1.92000
-1.92000
-1.88000
-1.80000
-1.72000
-1.56000
-1.40000
-1.24000
-1.12000
-0.84000
-0.60000
-0.32000
-0.12000
0.12000
0.40000
0.64000
0.84000
1.12000
1.32000
1.52000
1.68000
1.80000
1.92000
2.00000
2.04000
2.08000
2.08000
2.04000
1.92000
1.80000
1.72000
1.52000
1.32000
1.12000
0.88000
0.60000
0.36000
0.08000
-0.16000
-0.40000
-0.68000
-1.00000
-1.20000
-1.40000
-1.60000
-1.80000
-1.96000
-2.08000
-2.16000
-2.16000
-2.20000
-2.16000
-2.16000
-2.04000
-1.92000
-1.76000
-1.60000
-1.40000
-1.20000
-0.92000
-0.64000
-0.40000
-0.16000
0.12000
0.40000
0.72000
0.96000
1.16000
1.44000
1.60000
1.76000
1.88000
2.00000
2.04000
2.12000
2.12000
2.12000
2.04000
1.96000
1.84000
1.72000
1.52000
1.32000
1.12000
0.84000
0.60000
0.36000
0.08000
-0.20000
-0.44000
-0.68000
-0.96000
-1.16000
-1.32000
-1.48000
-1.68000
-1.80000
-1.92000
-1.96000
-2.04000
-2.04000
-2.00000
-1.96000
-1.88000
-1.72000
-1.60000
-1.44000
-1.24000
-1.04000
-0.84000
-0.56000
-0.36000
-0.12000
0.16000
0.36000
0.60000
0.80000
1.00000
1.16000
1.32000
1.48000
1.60000
1.68000
1.76000
1.76000
1.76000
1.76000
1.64000
1.56000
1.48000
1.36000
1.20000
1.04000
0.84000
0.68000
0.48000
0.28000
0.04000
-0.12000
-0.32000
-0.52000
-0.68000
-0.88000
-1.04000
-1.16000
-1.20000
-1.32000
-1.40000
-1.44000
-1.40000
-1.44000
-1.40000
-1.36000
-1.28000
-1.20000
-1.12000
-1.00000
-0.88000
-0.72000
-0.56000
-0.40000
-0.20000
-0.08000
0.04000
0.24000
0.40000
0.52000
0.64000
0.76000
0.80000
0.92000
0.96000
1.04000
1.04000
1.08000
1.08000
1.04000
1.00000
0.92000
0.88000
0.76000
0.72000
0.60000
0.48000
0.36000
0.24000
0.12000
0.04000
-0.08000
-0.20000
-0.24000
-0.40000
-0.48000
-0.56000
-0.60000
-0.68000
-0.68000
-0.72000
-0.72000
-0.72000
-0.72000
-0.72000
-0.68000
-0.64000
-0.56000
-0.52000
-0.48000
-0.40000
-0.32000
-0.20000
-0.20000
-0.12000
-0.08000
0.04000
0.08000
0.16000
0.16000
0.24000
0.28000
0.32000
0.36000
0.36000
0.40000
0.36000
0.36000
0.36000
0.36000
0.32000
0.28000
0.24000
0.20000
0.20000
0.16000
0.12000
0.08000
0.04000
0.00
0.00
-0.04000
-0.04000
-0.08000
-0.08000
-0.12000
-0.08000
-0.12000
-0.16000
-0.16000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.08000
-0.08000
-0.08000
-0.04000
-0.04000
-0.08000
-0.04000
-0.04000
0.00
0.04000
0.00
0.00
-0.04000
-0.04000
-0.04000
-0.04000
-0.04000
-0.08000
-0.12000
-0.08000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.08000
-0.08000
-0.08000
-0.04000
0.00
-0.04000
0.04000
0.04000
0.04000
0.04000
0.08000
0.12000
0.08000
0.12000
0.12000
0.16000
0.16000
0.16000
0.16000
0.16000
0.12000
0.12000
0.12000
0.12000
0.08000
0.08000
0.04000
0.04000
0.04000
-0.04000
-0.04000
-0.04000
-0.08000
-0.08000
-0.12000
-0.12000
-0.12000
-0.16000
-0.16000
-0.16000
-0.20000
-0.20000
-0.16000
-0.16000
-0.16000
-0.12000
-0.12000
-0.12000
-0.12000
-0.12000
-0.08000
-0.04000
-0.04000
-0.04000
-0.04000
0.00
0.04000
0.00
0.00
0.04000
0.04000
0.04000
0.00
0.00
0.00
0.00
0.00
0.00
-0.04000
-0.04000
-0.04000
-0.04000
-0.04000
-0.04000
-0.08000
-0.08000
-0.04000
-0.04000
-0.04000
-0.04000
0.00
0.00
0.04000
0.04000
0.08000
